device_id,hostname,ip_address,mac_address,device_type,device_type_num,status,status_num,upload_mean,upload_std,upload_median,upload_max,upload_min,download_mean,download_std,download_median,download_max,download_min,upload_download_ratio,hourly_upload,hourly_download,weekday_upload,weekday_download,business_upload,business_download,non_business_upload,non_business_download,business_ratio_upload,business_ratio_download
36,CL2-PC28,192.168.3.192,B0:6E:BF:39:73:48,Desktop PC,1,offline,0,77.62068965517241,36.42547557597513,76.0,148.0,21.0,3518.3793103448274,1601.600815563539,3052.0,6877.0,1454.0,0.022061489910127116,76.57589285714286,3502.848214285714,76.29285714285713,3526.1857142857143,98.8,3993.4,54.92857142857143,3009.4285714285716,1.7986996098829648,1.3269628785721066
37,EE-83-93-14-42-AA,192.168.155.239,EE:83:93:14:42:AA,Laptop,2,offline,0,24.344827586206897,11.629015011933868,23.0,45.0,5.0,939.8965517241379,575.7562942294488,912.0,2199.0,107.0,0.02590160325787871,24.28125,928.7142857142858,24.178571428571427,945.0571428571428,28.733333333333334,1251.0666666666666,19.642857142857142,606.5,1.462787878787879,2.062764495740588
38,LAB4-PC06,192.168.155.25,10:5F:AD:0F:75:76,Desktop PC,1,offline,0,86.6896551724138,29.129150162038055,88.0,148.0,22.0,3108.7241379310344,1504.8646568605363,2724.0,6981.0,1124.0,0.02788592725699644,86.38392857142857,3089.049107142857,87.20714285714287,3087.3928571428573,99.33333333333333,3356.266666666667,73.14285714285714,2843.5,1.3580729166666667,1.1803294062481684
39,76-5A-1B-9A-F6-86,192.168.155.193,76:5A:1B:9A:F6:86,Phone,3,offline,0,74.0,36.69857918619894,75.0,150.0,21.0,3603.8275862068967,1519.3682443927034,3451.0,6756.0,1073.0,0.020533723722861708,73.30803571428572,3569.433035714286,74.94285714285715,3607.128571428572,89.2,4173.133333333333,57.714285714285715,2993.8571428571427,1.5455445544554456,1.3938986178047112
40,Redmi-Note-12,192.168.155.168,0E:45:E1:DF:BB:5D,Phone,3,Inactive,-1,26.96551724137931,10.224210617872693,28.0,45.0,9.0,796.6896551724138,564.6165009131846,619.0,2221.0,151.0,0.033846952908587254,26.660714285714285,795.9241071428571,26.885714285714283,784.6428571428571,31.533333333333335,962.5333333333333,22.071428571428573,619.0,1.4286947141316073,1.5549811523963382
41,OPPO-A53,192.168.155.195,8A:64:51:A0:0C:93,Phone,3,Inactive,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,realme-C21-Y,192.168.155.215,12:5B:50:7D:89:31,Phone,3,offline,0,73.24137931034483,31.101969589003055,67.0,139.0,26.0,3844.1724137931033,1853.8455989985002,3358.0,7282.0,1537.0,0.01905257398121653,73.00892857142857,3811.0357142857147,72.59285714285714,3900.128571428572,84.73333333333333,4657.666666666667,60.92857142857143,2972.5714285714284,1.3906994919890583,1.5668813276944766
43,OPPO-A12,192.168.3.189,38:8A:BE:8E:26:B7,Phone,3,offline,0,80.06896551724138,38.43633979385613,73.0,150.0,24.0,3643.310344827586,1350.3831758707884,4151.0,5785.0,1139.0,0.021976981903536006,79.69642857142857,3619.2142857142853,78.96428571428571,3637.8214285714284,97.93333333333334,3983.5333333333333,60.92857142857143,3278.785714285714,1.607346619773349,1.21494165232483
44,OPPO-A77s,192.168.155.140,06:DD:AA:85:35:87,Phone,3,offline,0,6.413793103448276,3.8685290798156493,6.0,15.0,1.0,36.758620689655174,21.067332823954505,37.0,75.0,4.0,0.174484052532833,6.388392857142858,36.35714285714286,6.357142857142857,36.535714285714285,7.8,48.53333333333333,4.928571428571429,24.142857142857142,1.5826086956521739,2.01025641025641
45,Archer_C20,192.168.3.186,18:D6:C7:A7:B3:78,Desktop PC,1,offline,0,21.448275862068964,9.367825662098328,24.0,39.0,5.0,1012.0689655172414,524.361988586026,991.0,1843.0,163.0,0.02119250425894378,21.34375,1014.7544642857142,21.535714285714285,1004.5,25.533333333333335,1201.4666666666667,17.071428571428573,809.1428571428571,1.495676429567643,1.4848634651600754
46,LAB1-PC13,192.168.3.86,74:56:3C:20:E1:BC,Desktop PC,1,online,1,20.586206896551722,9.48501540543711,19.0,40.0,5.0,899.1724137931035,563.2454469390206,891.0,2236.0,149.0,0.022894615738610215,20.375,892.0982142857143,20.435714285714287,895.907142857143,24.066666666666666,1138.4666666666667,16.857142857142858,642.7857142857143,1.427683615819209,1.7711449420305958
47,CL3-PC24,192.168.3.152,D8:5E:D3:D2:36:1D,Desktop PC,1,online,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,CCS-PC111,192.168.3.81,74:56:3C:20:D2:7D,Desktop PC,1,offline,0,5.655172413793103,4.592508356543959,4.0,15.0,1.0,37.55172413793103,19.193723317228606,37.0,69.0,3.0,0.15059687786960516,5.571428571428571,37.25892857142857,5.635714285714286,37.521428571428565,7.066666666666666,47.46666666666667,4.142857142857143,26.928571428571427,1.7057471264367814,1.762687886825818
49,SAO-OFC,192.168.3.92,34:97:F6:89:0D:ED,Desktop PC,1,online,1,6.241379310344827,4.137417866373328,5.0,15.0,1.0,30.448275862068964,19.769359782423315,32.0,70.0,1.0,0.20498301245753114,6.21875,30.205357142857146,6.185714285714285,30.714285714285715,7.333333333333333,39.86666666666667,5.071428571428571,20.357142857142858,1.4460093896713615,1.9583625730994152
50,Device-503949,192.168.3.61,74:56:3C:50:39:49,Desktop PC,1,online,1,69.17241379310344,29.050533515530237,68.0,148.0,24.0,3259.7586206896553,1469.3103011562068,2900.0,6867.0,1289.0,0.021220103032803358,68.9375,3232.4151785714284,69.00714285714285,3299.871428571428,81.06666666666666,3820.6666666666665,56.42857142857143,2658.785714285714,1.4366244725738395,1.4369968388720236
51,LAB1-PC31,192.168.3.11,48:21:0B:3E:89:5F,Desktop PC,1,online,1,22.103448275862068,11.980176565554947,21.0,43.0,5.0,951.6551724137931,498.01249811210766,1006.0,2068.0,114.0,0.02322632074788028,21.825892857142858,950.5580357142857,22.07857142857143,957.7785714285714,27.066666666666666,1034.4666666666667,16.785714285714285,862.9285714285714,1.6124822695035461,1.1987859724636483
52,Device-D236B4,192.168.3.254,D8:5E:D3:D2:36:B4,Desktop PC,1,online,1,6.586206896551724,4.118921854245272,7.0,15.0,1.0,34.06896551724138,16.289635255240324,36.0,66.0,3.0,0.19331983805668015,6.522321428571429,33.88839285714286,6.607142857142857,33.885714285714286,8.933333333333334,36.733333333333334,4.071428571428571,31.214285714285715,2.1941520467836257,1.1768115942028985
53,Sypther,192.168.3.94,74:D4:DD:3E:E7:2B,Desktop PC,1,offline,0,73.89655172413794,33.848765357929345,68.0,148.0,25.0,3487.3793103448274,1673.2120396281668,3543.0,7288.0,1203.0,0.021189708703304527,72.77232142857143,3452.200892857143,73.56428571428572,3524.2642857142855,90.2,4027.0666666666666,56.42857142857143,2909.1428571428573,1.5984810126582278,1.3842794473908202
54,Device-0F9B96,192.168.3.95,74:56:3C:0F:9B:96,Desktop PC,1,offline,0,6.310344827586207,3.7521750670764478,6.0,15.0,1.0,33.689655172413794,20.781350582185567,27.0,72.0,3.0,0.1873080859774821,6.316964285714285,33.308035714285715,6.292857142857143,33.221428571428575,7.733333333333333,43.8,4.785714285714286,22.857142857142858,1.6159203980099504,1.9162499999999998
55,LAB1-PC10,192.168.3.105,50:EB:F6:99:67:C7,Desktop PC,1,offline,0,7.931034482758621,3.8815592824345972,7.0,15.0,1.0,27.103448275862068,20.893171864077317,17.0,75.0,3.0,0.2926208651399491,7.808035714285715,27.276785714285715,7.9071428571428575,27.614285714285717,9.533333333333333,31.733333333333334,6.214285714285714,22.142857142857142,1.5340996168582375,1.4331182795698925
56,LAB4-PC17,192.168.3.106,9C:6B:00:39:84:7C,Desktop PC,1,offline,0,74.48275862068965,36.43940242733247,73.0,147.0,23.0,3639.7241379310344,1467.1915323538497,3353.0,6739.0,1220.0,0.020463847203274214,74.30803571428571,3610.3214285714284,73.85714285714286,3667.542857142857,87.86666666666666,4243.333333333333,60.142857142857146,2993.0,1.4609659540775928,1.4177525336897203
57,LAB1-PC20,192.168.3.114,74:56:3C:50:46:DD,Desktop PC,1,offline,0,79.62068965517241,42.285943116142924,71.0,148.0,25.0,4048.3793103448274,1818.3769335354518,3638.0,7414.0,1447.0,0.01966729981346303,79.48214285714285,4023.3928571428573,79.84285714285714,4035.335714285714,101.2,4982.4,56.5,3047.6428571428573,1.7911504424778761,1.6348372278341574
58,LAB1-PC07,192.168.3.31,50:EB:F6:99:69:B6,Desktop PC,1,offline,0,21.724137931034484,10.15907951301318,19.0,43.0,7.0,945.2068965517242,608.3033418164201,766.0,2187.0,159.0,0.02298347378789537,21.401785714285715,939.3169642857142,21.74285714285714,939.9,25.866666666666667,1154.0666666666666,17.285714285714285,721.4285714285714,1.4964187327823693,1.5996963696369635
59,Device-20E209,192.168.3.73,74:56:3C:20:E2:09,Desktop PC,1,online,1,6.310344827586207,3.780622098051571,6.0,15.0,1.0,30.551724137931036,23.503170313349756,27.0,75.0,1.0,0.20654627539503387,6.227678571428571,29.95982142857143,6.228571428571429,30.37857142857143,7.666666666666667,44.8,4.857142857142857,15.285714285714286,1.5784313725490198,2.9308411214953267
60,Galaxy-J8,192.168.3.117,D4:E6:B7:CC:6B:3D,Phone,3,offline,0,22.06896551724138,11.640235130426946,22.0,45.0,5.0,1005.4827586206897,421.31796786899696,983.0,1758.0,270.0,0.02194862649610755,21.84375,1002.1830357142857,22.264285714285712,1004.8285714285714,26.4,1124.2666666666667,17.428571428571427,878.2142857142857,1.5147540983606558,1.2801735122678597
61,CL2-PC10,192.168.3.185,B0:6E:BF:39:78:CA,Desktop PC,1,offline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,LAB1-PC30,192.168.3.100,48:21:0B:3E:8B:87,Desktop PC,1,online,1,78.06896551724138,26.578631366573358,74.0,129.0,22.0,3754.0344827586205,1801.8176434359398,3652.0,7452.0,1122.0,0.020796017158551262,77.41071428571428,3747.4508928571427,77.73571428571428,3758.3571428571427,89.86666666666666,4551.266666666666,65.42857142857143,2899.8571428571427,1.373508005822416,1.5694796131172308
63,LAB1-PC02,192.168.3.163,50:EB:F6:99:6A:2F,Desktop PC,1,online,1,25.275862068965516,10.497947254188514,27.0,43.0,10.0,1035.896551724138,462.7346003324449,995.0,1888.0,143.0,0.024399986684864018,25.004464285714285,1032.4464285714287,25.035714285714285,1030.2142857142858,31.0,1124.6,19.142857142857142,940.8571428571429,1.619402985074627,1.1952930458548434
64,LAB1-PC04,192.168.3.195,50:EB:F6:99:69:16,Desktop PC,1,online,1,22.413793103448278,11.088981794618444,20.0,45.0,7.0,1108.448275862069,519.1755542758494,1085.0,2043.0,152.0,0.020220874163944625,22.19642857142857,1102.8169642857142,22.335714285714285,1109.8071428571427,27.666666666666668,1300.5333333333333,16.785714285714285,902.6428571428571,1.64822695035461,1.440806098493841
65,LAB1-PC22,192.168.3.228,48:21:0B:3E:A9:19,Desktop PC,1,offline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,LAB1-PC37,192.168.3.109,48:21:0B:3E:A8:F0,Desktop PC,1,offline,0,8.172413793103448,3.7423156077987847,8.0,15.0,1.0,30.482758620689655,20.550670287391693,28.0,64.0,3.0,0.2680995475113122,8.098214285714286,30.3125,8.178571428571429,30.49285714285714,9.6,32.733333333333334,6.642857142857143,28.071428571428573,1.4451612903225806,1.1660729431721797
67,CL2-PC03,192.168.3.121,50:EB:F6:97:60:2A,Desktop PC,1,offline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Device-68E19C,192.168.3.24,9C:6B:00:68:E1:9C,Desktop PC,1,offline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Device-D228A0,192.168.3.135,D8:5E:D3:D2:28:A0,Desktop PC,1,online,1,22.96551724137931,11.905829180401776,22.0,45.0,6.0,1112.9310344827586,589.2055141722916,920.0,2242.0,119.0,0.020635166537567775,22.6875,1095.3482142857142,22.607142857142858,1115.7,27.8,1360.4,17.785714285714285,847.7857142857143,1.5630522088353416,1.604650770915831
70,Device-397C9C,192.168.3.77,B0:6E:BF:39:7C:9C,Desktop PC,1,offline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,LAB1-PC04,192.168.3.240,50:EB:F6:99:69:16,Desktop PC,1,online,1,6.0344827586206895,4.0043080249427225,5.0,15.0,1.0,37.827586206896555,18.537739432067532,39.0,73.0,3.0,0.15952597994530535,5.982142857142858,37.59375,5.878571428571428,37.55714285714286,7.0,41.46666666666667,5.0,33.92857142857143,1.4,1.2221754385964911
72,WINDOWS-G028VOF,192.168.3.158,00:E0:99:00:2A:EC,Desktop PC,1,offline,0,23.655172413793103,10.84394453162345,24.0,45.0,8.0,1138.4827586206898,591.3338808327236,1121.0,2152.0,195.0,0.02077780470075115,23.455357142857146,1119.8035714285713,23.50714285714286,1150.4714285714285,28.733333333333334,1320.6666666666667,18.214285714285715,943.2857142857143,1.577516339869281,1.4000706749457317
73,Device-D23753,192.168.3.107,D8:50:E6:D2:37:53,Desktop PC,1,online,1,80.79310344827586,23.429802923299004,81.0,127.0,43.0,3605.206896551724,1738.7888309171324,3946.0,6841.0,1046.0,0.022410115637344453,80.45982142857143,3585.107142857143,80.80714285714285,3634.15,95.0,4084.6666666666665,65.57142857142857,3091.5,1.44880174291939,1.3212572106313007
74,LAB1-PC23,192.168.3.171,48:21:0B:3E:8A:D9,Desktop PC,1,online,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,CL2-PC03,192.168.3.184,B0:6E:BF:39:7C:A0,Desktop PC,1,offline,0,6.379310344827586,3.447709313064134,6.0,15.0,1.0,35.6551724137931,20.494382265233018,37.0,75.0,1.0,0.17891682785299806,6.383928571428571,35.23214285714286,6.3999999999999995,35.67142857142857,7.8,44.0,4.857142857142857,26.714285714285715,1.6058823529411765,1.6470588235294117
76,7E-3D-09-BB-77-F7,192.168.155.208,7E:3D:09:BB:77:F7,Phone,3,online,1,6.724137931034483,3.963192722001308,6.0,15.0,1.0,35.275862068965516,21.595132638967083,31.0,75.0,6.0,0.19061583577712612,6.59375,35.03125,6.692857142857143,34.98571428571429,8.2,44.8,5.142857142857143,25.071428571428573,1.594444444444444,1.7868945868945867
77,8A-38-3B-DD-10-B2,192.168.155.192,8A:38:3B:DD:10:B2,Phone,3,Inactive,-1,24.724137931034484,8.939864778955544,24.0,45.0,7.0,1230.8620689655172,573.0118251171941,1137.0,2226.0,172.0,0.020086846897324557,24.59375,1215.5580357142858,24.764285714285712,1228.292857142857,27.4,1519.8,21.857142857142858,921.2857142857143,1.25359477124183,1.6496511086990229
78,Pauline-LAPTOP,192.168.3.67,B4:A9:FC:3B:D0:35,Laptop,2,offline,0,21.586206896551722,10.745488227222591,22.0,45.0,5.0,778.4137931034483,508.7659802503489,677.0,2049.0,137.0,0.027731017985292813,21.49553571428571,778.3392857142858,21.414285714285715,775.6142857142858,26.866666666666667,913.8,15.928571428571429,633.3571428571429,1.6866965620328849,1.4427878651178525
